Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Primary Use Encoded,cluster_kmeans,cluster_hierarchical,cluster_dbscan,cluster_gmm,cluster_spectral
22,0,1,8,0,11.4,21.5,291.6,185,4.1,8773,5.7,3.7,1079,2,2,0,0,0,0,0
19,2,6,4,0,9.8,17.9,149.9,75,3.9,2895,6.4,2.7,1305,3,3,3,0,0,0,0
44,0,6,4,0,5.2,9.5,159.9,198,0.5,9002,7.2,4.9,585,0,0,1,0,0,0,0
51,0,8,2,0,4.8,36.1,55.3,160,5.3,3239,3.7,4.6,1215,1,1,1,0,0,0,0
33,2,3,0,1,6.4,16.7,167.8,54,1.3,4986,4.8,2.5,1491,1,1,2,1,1,1,1
22,2,2,1,0,2,35.5,189.3,74,5,7405,7.7,4.3,273,0,0,3,0,0,0,0
39,0,8,4,0,1.9,29.5,63.6,103,5.5,1501,3.8,0.8,447,4,4,1,0,0,0,0
17,1,8,1,0,8.6,31.5,66.2,32,5.3,5340,7.5,1.4,1289,0,0,0,0,0,0,0
48,0,4,4,0,6.4,17.3,83.9,137,2.2,3629,1.8,4.1,1092,3,3,0,0,0,0,0
19,0,4,0,1,2.7,8.6,147.9,92,2,9427,5,2.8,1970,2,2,2,1,1,1,1
56,0,3,6,0,10.1,18.4,199.5,179,5.6,3376,1.8,1,1196,1,1,0,0,0,0,0
60,1,5,5,0,8.2,19.9,236.4,141,3.9,7504,2,2.7,1155,4,4,0,0,0,0,0
54,1,3,7,0,11,29.1,291.4,186,3.4,5916,7.6,1.7,1332,3,3,0,0,0,0,0
24,1,9,6,0,10.2,17.2,64.8,20,5.2,4135,2.3,1.4,194,2,2,0,0,0,0,0
40,1,1,6,0,6.9,33.8,26.1,96,4.6,2534,3.8,0.8,1633,4,4,0,0,0,0,0
15,2,2,5,0,11.1,25.7,233,130,0.9,2409,3,4.9,294,1,1,3,0,0,0,0
51,1,1,4,0,12,12,139.3,112,3.1,243,1.9,1,320,2,2,0,0,0,0,0
21,0,6,2,0,6.4,12,292.8,24,3.8,340,2.6,3.1,206,1,1,1,0,0,0,0
48,1,6,6,0,9.5,22.6,244.5,143,2.6,282,4.6,1.2,1040,4,4,0,0,0,0,0
51,1,9,0,1,10.1,10.5,268.6,62,2.9,1384,3.1,1.7,1020,3,3,2,1,1,1,1
51,1,0,6,0,9.4,30.2,149.3,186,3.7,4081,1.1,0.6,461,3,3,0,0,0,0,0
36,1,3,3,0,10.6,42.8,93.8,182,5.6,8911,5.6,0.2,1322,1,1,0,0,0,0,0
31,1,1,4,0,7.9,2.9,92.6,79,5,3601,6.7,3.3,115,1,1,0,0,0,0,0
53,2,8,0,1,5.5,39.1,49.2,197,5.9,6111,6.2,4.7,1163,4,4,2,1,1,1,1
32,2,9,2,0,3.4,34.1,277.4,153,4.9,8698,3.7,1.6,151,1,1,3,0,0,0,0
29,2,2,0,1,5,30.1,241.7,188,3.6,4980,2.2,3.9,193,0,0,2,1,1,1,1
31,1,3,3,0,11.6,44,187.4,88,5.2,9372,5.8,0.1,222,3,3,0,0,0,0,0
37,0,4,5,0,8,20.7,174.3,56,5,9158,2.8,3.8,387,0,0,0,0,0,0,0
31,2,2,7,0,1.1,28.6,150.5,114,1.4,4936,5.1,0.8,1504,3,3,3,0,0,0,0
28,2,4,6,0,7.3,21,200.3,35,4.9,1764,3.8,4,1715,3,3,3,0,0,0,0
30,2,5,5,0,3.7,9.9,248.4,159,2.9,140,8,0.9,661,4,4,3,0,0,0,0
42,0,8,2,0,2.4,20.6,230.4,150,5.6,8193,1.3,2.9,204,1,1,1,0,0,0,0
29,2,5,0,1,11.6,13.3,32.5,143,5.5,7041,2.7,0.7,517,1,1,2,1,1,1,1
37,2,1,5,0,3.2,21.1,27.4,183,1.3,7494,7.5,2.5,1853,0,0,3,0,0,0,0
41,2,8,8,0,6.6,10.7,81.4,186,1.9,9691,1.5,2.7,1642,3,3,3,0,0,0,0
52,2,7,5,0,9.1,42.2,76.4,148,2.2,8207,6.6,1.8,1275,3,3,3,0,0,0,0
49,0,7,4,0,5.4,4.8,187.9,77,2.6,5287,5.3,4.9,1549,0,0,1,0,0,0,0
54,1,9,1,0,10.8,7.1,293.2,171,1.6,5866,3.3,0.5,1438,2,2,0,0,0,0,0
32,2,7,0,1,10.5,10.4,151.3,200,2.4,7958,2,4.5,316,1,1,2,1,1,1,1
39,0,0,7,0,7.4,21.7,294.1,141,2,9730,4.9,0.7,939,2,2,0,0,0,0,0
28,1,3,9,0,1.2,5.8,104.5,193,5.8,1583,1.8,1.2,1129,4,4,1,0,0,0,0
29,2,2,7,0,3.1,46.7,183.8,163,3.5,8651,2,2.1,1759,4,4,3,0,0,0,0
49,0,0,2,0,1.2,32.1,292.3,79,2.6,8231,6,3.7,616,3,3,1,0,0,0,0
38,2,3,3,0,9.3,11,241.5,26,5.4,7843,3,2.8,1339,0,0,3,0,0,0,0
48,1,2,2,0,7.6,21.1,211.6,81,2,5915,7.9,2.9,1036,0,0,0,0,0,0,0
20,2,1,8,0,6.5,49.9,197.2,43,2.7,9320,0.9,4.9,266,1,1,3,0,0,0,0
53,2,4,4,0,2.1,28.7,146,23,5.9,7573,1.6,0,990,2,2,3,0,0,0,0
22,1,0,6,0,7.1,45.2,227.8,141,4.5,5029,5.5,0.2,1950,0,0,0,0,0,0,0
59,0,1,3,0,9.6,2.9,150,158,0.9,3409,2,1.2,1028,0,0,0,0,0,0,0
60,0,7,8,0,9,47,32.5,146,0.6,2240,3.6,2.7,1527,4,4,0,0,0,0,0
16,0,0,1,0,10.6,13.4,83.5,145,4,9815,6.5,4.7,1394,0,0,0,0,0,0,0
38,0,1,2,0,5.9,12.2,248.5,60,1.3,9454,0.7,1.9,1970,4,4,1,0,0,0,0
23,2,3,1,0,7.8,43.5,28.2,57,4.2,911,5.7,2.6,605,3,3,3,0,0,0,0
27,0,9,4,0,10.8,49.7,5.2,66,5.2,4203,4,3.4,1973,2,2,0,0,0,0,0
55,0,9,6,0,10.5,19.8,40,17,4.9,2866,6.9,0.7,1443,0,0,0,0,0,0,0
54,0,4,4,0,1.8,10.5,79.1,92,4.2,5232,3.5,0.4,1840,4,4,1,0,0,0,0
22,1,1,9,0,10.9,16.2,267.2,87,2.3,4361,7.3,4.4,1210,4,4,0,0,0,0,0
29,2,0,7,0,8.6,15.1,45.8,45,4.9,2647,1.4,1.2,1295,4,4,3,0,0,0,0
55,2,3,2,0,1.8,37.7,98.2,74,5.6,8634,6.4,3.6,111,0,0,3,0,0,0,0
54,0,3,7,0,7.6,41.2,286,71,0.7,314,7,4.6,1053,0,0,0,0,0,0,0
60,1,1,8,0,3,26.6,270.7,54,2.2,1397,6.5,0.9,141,3,3,1,0,0,0,0
40,2,2,3,0,1.7,17.5,69,118,4.8,3178,5.6,0.4,1486,1,1,3,0,0,0,0
20,2,9,9,0,1.5,5.5,123.9,47,3.3,4089,3.1,2.4,796,3,3,3,0,0,0,0
47,0,5,1,0,1.4,40.3,189.7,183,2.2,162,2.2,2.5,1724,3,3,1,0,0,0,0
56,0,3,6,0,1,48.3,6.9,161,4.1,4610,5.2,3.3,1101,1,1,1,0,0,0,0
47,0,5,4,0,6.4,12.5,70.5,79,2.7,7433,6,1.7,1805,1,1,1,0,0,0,0
43,0,5,7,0,10.6,8.8,153.7,135,0.6,6867,2.7,1.7,835,2,2,0,0,0,0,0
29,1,8,7,0,5.4,3.4,264.3,78,2,201,7.4,3.5,833,1,1,1,0,0,0,0
36,2,7,9,0,11.4,3.9,112.6,112,2.2,1987,6.8,2,162,2,2,3,0,0,0,0
40,2,2,8,0,4.8,45.8,58.2,105,5,3416,3.7,3.6,548,1,1,3,0,0,0,0
37,0,3,7,0,11.7,16.1,37.4,122,3.6,7511,6.4,1.8,307,0,0,0,0,0,0,0
41,2,2,0,1,9.6,24.4,80.7,27,4.1,9005,4.5,0.2,1487,0,0,2,1,1,1,1
59,1,2,1,0,8.3,24.6,263.8,115,0.9,550,5.7,3.2,1385,0,0,0,0,0,0,0
29,2,6,2,0,5,5.7,245.5,68,1.5,9752,4.3,2.6,1244,1,1,3,0,0,0,0
15,1,1,2,0,3.5,32.6,188,57,1.8,3482,3.8,4.4,457,2,2,1,0,0,0,0
16,2,7,8,0,6.6,19.4,143.8,44,3.5,8497,7,2.6,1662,1,1,3,0,0,0,0
60,2,6,0,1,7.4,32.8,166,113,1.3,8207,2.8,1.7,1313,2,2,2,1,1,1,1
26,1,8,4,0,10.9,28.2,210.8,123,2.6,9833,2.7,3.1,444,4,4,0,0,0,0,0
27,0,1,0,1,9.7,2.1,260.3,143,4.3,4291,2.6,4.7,185,3,3,2,1,1,1,1
39,0,0,3,0,8.8,49.5,132.1,183,2.3,2570,2.3,0.9,259,0,0,0,0,0,0,0
44,0,4,3,0,7.9,32.3,94.4,176,1.8,5868,1.7,1.7,1845,0,0,0,0,0,0,0
17,1,7,8,0,1,12.5,96.4,133,1.2,5781,5.4,2.6,1110,3,3,1,0,0,0,0
17,0,2,5,0,4.6,37.1,138.2,147,3.6,9251,0.9,1.7,961,3,3,1,0,0,0,0
26,1,2,1,0,11.4,30.6,299.2,158,1.5,981,6.5,2.8,491,3,3,0,0,0,0,0
26,2,4,1,0,10.5,14.9,22.6,120,2.6,2590,6.2,0.4,1927,3,3,3,0,0,0,0
46,0,1,8,0,5.9,43.9,92.4,117,4.6,6798,6.9,2,647,1,1,1,0,0,0,0
31,1,0,1,0,5.8,24.4,125.5,57,4.9,1999,8,2.3,145,4,4,1,0,0,0,0
32,1,3,7,0,10.7,12.5,269.3,147,4.6,3952,4.8,2.8,121,1,1,0,0,0,0,0
58,1,7,5,0,9.2,5.2,283.8,113,2,2265,5.4,2.2,1971,0,0,0,0,0,0,0
16,1,3,7,0,3.4,22.9,186.7,160,3.1,730,4.4,3.3,179,3,3,1,0,0,0,0
42,1,2,5,0,11.4,27.8,178.8,193,0.8,6748,3.2,1.8,1682,2,2,0,0,0,0,0
25,0,5,5,0,8,1,186.7,62,2.1,9962,7.7,1.2,556,1,1,0,0,0,0,0
20,1,1,8,0,2.3,9.2,118.4,162,2.8,6878,1.2,1.3,303,0,0,1,0,0,0,0
52,2,0,0,1,2.5,31.8,267.3,127,5.8,9318,5.5,2,1495,4,4,2,1,1,1,1
46,0,9,0,1,5.9,20.6,145.1,140,4.3,7413,7.7,2.5,1895,2,2,2,1,1,1,1
46,2,2,0,1,8.2,43.8,247.5,98,3.9,3468,4.2,0.6,786,3,3,2,1,1,1,1
52,1,1,3,0,9,22.6,65,101,3.2,4967,5.2,0.3,1962,0,0,0,0,0,0,0
54,1,3,1,0,6.4,19.3,232,177,5.4,1489,6.7,1.5,585,3,3,1,0,0,0,0
20,0,6,5,0,10.4,4.1,12.5,185,3.7,7057,3.2,1.9,1704,2,2,0,0,0,0,0
26,1,3,8,0,9.3,29.8,31.8,73,0.8,3640,8,0.7,423,0,0,0,0,0,0,0
27,1,6,5,0,1.7,20.5,64.7,108,2.1,3101,6.1,1.3,696,3,3,1,0,0,0,0
33,2,6,6,0,11.3,21.9,197.3,62,3.2,7802,7.7,4.6,1013,1,1,3,0,0,0,0
19,0,6,6,0,11.5,15.5,93.4,89,1,3502,6.1,1.2,1654,2,2,0,0,0,0,0
36,1,7,3,0,8.4,5.4,146.6,170,1.9,2007,5.9,0.3,827,0,0,0,0,0,0,0
15,1,0,1,0,2.4,46.8,221.2,135,2.9,4192,4.2,3.9,1993,4,4,1,0,0,0,0
52,0,5,7,0,4.5,29.5,247.6,98,2.7,6970,0.8,0.4,575,0,0,1,0,0,0,0
36,1,9,2,0,2.2,2.1,66,184,1.3,1700,6,2.6,316,1,1,1,0,0,0,0
59,1,5,3,0,2.1,19,237.6,157,1.8,4349,1.7,4.3,613,2,2,1,0,0,0,0
26,1,2,8,0,5.8,35.5,251.3,63,3.5,4048,6.7,0.8,1333,0,0,1,0,0,0,0
17,1,1,5,0,11.5,4.4,60.3,61,4.9,4053,6.7,4.1,1136,1,1,0,0,0,0,0
30,1,2,5,0,5,32,89.1,73,0.8,288,5,0.2,1787,2,2,1,0,0,0,0
40,2,8,0,1,3.5,13.8,12.6,94,5,7567,2.6,0.7,1307,3,3,2,1,1,1,1
31,1,0,6,0,7.7,32.1,225.3,108,3.1,6559,6.1,0.1,205,0,0,0,0,0,0,0
46,2,0,3,0,6.9,6.4,77.9,27,1.4,5552,1.7,4.1,1916,4,4,3,0,0,0,0
36,0,0,3,0,7.6,15.4,32.8,54,4.2,6612,2.2,2.3,1251,4,4,0,0,0,0,0
42,1,3,6,0,8.1,16.4,42.6,146,1.3,6464,1.9,4.5,1631,1,1,0,0,0,0,0
31,0,3,2,0,7.9,18.2,238.9,21,3,1413,3.3,3.4,958,2,2,0,0,0,0,0
58,2,1,6,0,9,22,101.9,22,4.8,3085,5.2,4.2,415,4,4,3,0,0,0,0
20,0,7,1,0,1.4,46.5,281.4,33,1.1,8189,1.5,5,498,0,0,1,0,0,0,0
22,0,5,5,0,5.3,16.4,213.6,174,2.6,1438,6.4,0.8,279,4,4,1,0,0,0,0
46,0,8,2,0,11.8,3.7,208.9,25,5.4,1551,3.1,2.2,865,1,1,0,0,0,0,0
16,0,3,8,0,7.2,46.2,130,49,4.6,4755,7.6,2.7,181,1,1,1,0,0,0,0
41,1,4,8,0,11,30.2,56.2,133,1.3,7121,5.8,0.1,723,3,3,0,0,0,0,0
53,1,0,4,0,2.1,47.6,107.1,58,0.7,6294,4.7,3.4,370,4,4,1,0,0,0,0
54,1,1,4,0,10.6,27.8,127.7,114,4.5,8003,2.8,1.7,1470,4,4,0,0,0,0,0
26,0,0,0,1,5,44.4,70.1,70,0.6,920,5.6,3.1,1298,0,0,2,1,1,1,1
42,1,8,6,0,8.2,40.5,66.5,61,4.5,8269,4.5,1.4,763,2,2,0,0,0,0,0
15,0,8,6,0,4.4,9.1,277,129,3.5,5838,7.3,4,1938,2,2,1,0,0,0,0
41,2,1,3,0,2.9,24.4,232.1,117,1.2,8447,3.2,4,169,2,2,3,0,0,0,0
39,2,1,0,1,7.1,6.5,144.2,13,4.4,4771,2,0.5,1475,3,3,2,1,1,1,1
23,1,5,6,0,6.3,8.9,103.2,189,1.2,8484,5.9,0.7,1661,2,2,0,0,0,0,0
16,1,0,2,0,7.8,30.4,256.1,136,1.6,4058,1.4,0.2,516,1,1,0,0,0,0,0
46,2,8,9,0,7.1,12.1,57.7,65,2.1,6583,3.6,2.2,987,2,2,3,0,0,0,0
37,1,9,4,0,1.2,30,81.5,170,5.1,6556,1.7,2.9,474,1,1,1,0,0,0,0
34,0,1,9,0,1.1,44.4,18.9,167,1.7,6802,3.8,2.3,1194,4,4,1,0,0,0,0
37,0,4,8,0,6.9,7.3,63.4,145,2.5,222,0.7,2.7,586,2,2,0,0,0,0,0
58,2,1,0,1,5,21.2,24.9,10,2.1,9954,1.4,0.4,1025,2,2,2,1,1,1,1
32,1,9,8,0,9.1,28.2,71.2,52,5.9,2585,2.2,3.1,892,4,4,0,0,0,0,0
23,2,0,7,0,1.2,40.4,27.8,56,2.8,459,4.9,0.3,1174,1,1,3,0,0,0,0
28,1,4,3,0,3.1,43.2,27.3,43,2.8,3985,1.1,1.1,877,0,0,1,0,0,0,0
29,0,2,3,0,11,36.4,212.6,45,4,7900,1.2,4.5,1011,4,4,0,0,0,0,0
35,2,3,5,0,7.2,6.7,94.3,110,3.9,2731,3.7,3.1,1208,3,3,3,0,0,0,0
39,1,4,9,0,9.3,30.1,55,92,5.1,6467,0.8,1.2,889,3,3,0,0,0,0,0
19,2,3,7,0,11.7,12.8,80.7,122,3.8,3005,2.3,0.1,1918,0,0,3,0,0,0,0
29,1,4,4,0,8.7,47.4,30.8,175,4.6,7460,5.1,4.1,1028,2,2,0,0,0,0,0
57,2,9,0,1,5.1,6.9,217.3,75,2.9,402,0.7,2.6,1690,0,0,2,1,1,1,1
35,1,3,1,0,7.9,26.5,110.5,40,2.7,9979,4.3,3.3,139,4,4,0,0,0,0,0
23,1,4,7,0,11.2,21.4,247.7,64,2.2,3437,3.3,3.7,137,0,0,0,0,0,0,0
18,1,3,1,0,11.3,32.3,201.5,190,1.3,7423,0.6,2.9,101,4,4,0,0,0,0,0
47,2,4,3,0,2.6,6.1,79.1,185,4.2,9806,7.4,0.3,476,0,0,3,0,0,0,0
47,0,5,9,0,8.3,46.1,113.9,46,0.7,3181,5.2,2.5,376,0,0,0,0,0,0,0
28,1,0,7,0,4.3,39.3,130.8,67,6,680,3.1,1.8,1361,4,4,1,0,0,0,0
41,1,6,9,0,7.6,22.2,266.4,155,3.3,7208,5.3,1,319,2,2,0,0,0,0,0
51,2,5,0,1,5.2,45.8,251.2,73,5,9410,5.5,3.5,878,0,0,2,1,1,1,1
44,1,0,1,0,4.3,47.5,235.6,70,0.8,9698,3.6,1.7,1977,3,3,1,0,0,0,0
30,2,6,6,0,10.5,42.4,109,18,3.2,597,5.4,4.8,1349,1,1,3,0,0,0,0
38,0,4,3,0,11.2,8.2,155.8,136,1.4,5455,1.5,4.3,1139,2,2,0,0,0,0,0
37,0,6,3,0,2.6,42,124.3,151,4.5,6041,0.9,3.3,605,1,1,1,0,0,0,0
15,2,0,9,0,2.8,3.3,254.6,20,5.7,9296,6.5,2.1,1029,0,0,3,0,0,0,0
46,0,5,1,0,4.1,45.2,66.1,165,4.2,3204,2.6,2.5,628,3,3,1,0,0,0,0
50,0,0,5,0,8.1,42.1,212.1,185,1.1,999,7.2,2.2,1461,4,4,0,0,0,0,0
31,0,6,4,0,9.8,25.9,9.4,39,2.4,5998,1.3,2.3,1905,4,4,0,0,0,0,0
60,2,6,0,1,11.6,14.3,46.5,126,1,6533,4.8,2.9,1072,1,1,2,1,1,1,1
53,1,9,3,0,2.8,1.5,140.5,144,3.1,4521,2.3,1.4,628,1,1,1,0,0,0,0
21,1,8,4,0,9.1,6,85.3,30,4.9,6345,4.6,1.1,1904,3,3,0,0,0,0,0
56,0,3,5,0,11.2,19.7,218.2,109,4.5,8748,0.7,4.1,1476,4,4,0,0,0,0,0
19,1,9,0,1,1.8,43.2,154.1,65,4.4,5685,6.6,0.8,639,4,4,2,1,1,1,1
17,2,2,8,0,9.3,44.4,136.2,29,3.3,8812,6.9,2.5,863,3,3,3,0,0,0,0
36,1,8,1,0,1.5,25.9,107.4,176,1,2022,3,2.6,1617,3,3,1,0,0,0,0
30,2,7,7,0,7.3,3.1,60.3,140,1.8,3043,7.3,3.3,352,4,4,3,0,0,0,0
37,1,3,9,0,4.7,16.6,48.8,151,2,5612,1.4,3.1,973,2,2,1,0,0,0,0
56,0,4,0,1,7.3,23.7,117.9,198,1.9,9410,4.5,0.5,1861,2,2,2,1,1,1,1
57,1,0,5,0,6.1,2.2,179.3,200,5.7,2327,0.6,4.1,1445,2,2,0,0,0,0,0
56,1,4,7,0,9.2,34.3,224.9,80,1.3,8104,3.6,4.8,1304,0,0,0,0,0,0,0
36,0,9,0,1,5.3,5.7,295.1,132,5.2,5209,6,4.3,526,1,1,2,1,1,1,1
47,1,2,4,0,10.8,29,102.8,173,1.6,5769,3.6,1.7,676,3,3,0,0,0,0,0
43,0,4,2,0,8.1,13.4,229.8,28,0.7,9586,2.8,1.6,1540,0,0,0,0,0,0,0
37,0,2,2,0,1.5,5.8,253.2,147,5.9,901,5.6,1.3,511,1,1,1,0,0,0,0
58,2,1,9,0,4.3,30,51.3,131,2.1,1086,3,3.1,1637,3,3,3,0,0,0,0
17,1,4,2,0,10.8,39.1,94.4,64,5.3,2237,2.2,3.2,1495,4,4,0,0,0,0,0
45,1,5,1,0,10.4,43.6,220.7,74,3.7,3751,5.3,0.4,751,0,0,0,0,0,0,0
42,1,9,2,0,7,4.4,140.5,32,1.7,6203,1.2,4.5,1238,1,1,0,0,0,0,0
37,0,3,0,1,3.2,40.6,26.6,176,0.7,5172,1.8,1.6,955,2,2,2,1,1,1,1
49,2,9,6,0,4,26.3,68.6,86,5.9,8674,3.6,2.3,1976,3,3,3,0,0,0,0
28,0,0,2,0,4.8,4,28.5,74,5,7296,5.5,1.4,1761,1,1,1,0,0,0,0
15,2,7,7,0,4.2,23.9,40.9,198,1.6,354,1.2,0.1,1311,2,2,3,0,0,0,0
31,2,4,2,0,3.8,2.6,187.7,116,2,727,2.1,1.1,1244,4,4,3,0,0,0,0
37,1,5,6,0,7.1,12.7,293.6,98,1.3,6558,5.8,2.1,397,2,2,0,0,0,0,0
27,2,2,1,0,8.9,4.7,38.4,70,0.6,1614,4.8,0.2,1604,2,2,3,0,0,0,0
58,0,1,9,0,11.8,2.2,128.3,88,0.6,112,6.8,0.6,1729,3,3,0,0,0,0,0
37,2,8,8,0,4.9,27.9,180.2,109,0.7,4367,7.1,0.1,451,4,4,3,0,0,0,0
48,2,3,9,0,6.3,26.8,18.4,21,5.8,5158,0.6,4.7,1776,3,3,3,0,0,0,0
50,2,3,2,0,3.9,31.6,252,16,1.9,5725,1.8,2.9,1325,1,1,3,0,0,0,0
20,2,1,9,0,2.9,32.7,269.5,189,5.2,6841,7,3.8,1060,3,3,3,0,0,0,0
29,0,5,0,1,8.7,42,102.9,175,1.2,280,5.3,4.6,152,1,1,2,1,1,1,1
30,2,5,4,0,9.1,5.3,56,75,5.2,8656,3.4,0.4,745,2,2,3,0,0,0,0
21,1,6,0,1,4.2,4.3,231.5,79,5.7,7369,2.1,4.7,1044,3,3,2,1,1,1,1
39,2,4,1,0,8.3,27,62.5,106,0.7,5811,3.7,3.3,1985,4,4,3,0,0,0,0
30,2,4,6,0,1.6,25.1,248.3,132,3.5,4975,5.5,1.6,1718,2,2,3,0,0,0,0
51,0,3,3,0,10.9,11.7,133.2,174,2.4,7407,6.5,3.6,1699,2,2,0,0,0,0,0
47,2,6,3,0,3.8,11.7,224.6,170,4.9,2999,7.4,2.7,1085,2,2,3,0,0,0,0
41,0,0,5,0,6.9,37.4,64.8,11,2.6,9138,4.4,4.4,1955,3,3,1,0,0,0,0
38,1,7,8,0,2.5,22.2,52.4,178,3.6,4905,5,2.1,1437,2,2,1,0,0,0,0
26,1,4,9,0,10.4,27.4,298.2,191,5.2,1505,6.3,0.2,332,3,3,0,0,0,0,0
28,0,2,2,0,2.2,13.1,117.4,68,5.7,3309,3.9,2.4,928,1,1,1,0,0,0,0
41,2,7,7,0,6.1,28.6,105.3,54,2.4,6203,6.7,1.3,2000,0,0,3,0,0,0,0
40,1,4,9,0,8,15.4,194.4,79,4.2,9848,5,2,1234,2,2,0,0,0,0,0
36,2,0,5,0,7.5,30.9,69.9,96,3.1,4747,1.4,4,660,4,4,3,0,0,0,0
24,0,9,3,0,5.4,33.2,221.4,57,4.5,7545,7.2,1.5,1113,2,2,1,0,0,0,0
17,0,3,0,1,9,5,28.9,56,5.9,7105,1.7,3.3,1205,4,4,2,1,1,1,1
57,1,8,3,0,3,14.6,6,78,5.1,5391,6.3,4.1,463,1,1,1,0,0,0,0
42,2,1,2,0,9.8,47.3,243.7,27,3.5,8971,4.1,0.9,1935,1,1,3,0,0,0,0
42,2,6,3,0,3.4,39.7,163.9,80,1.6,7451,4.9,0.3,1282,2,2,3,0,0,0,0
17,1,7,5,0,7.7,33.6,166.7,158,2.4,933,3.8,4,1916,1,1,0,0,0,0,0
59,0,4,2,0,11.6,7.8,11.9,51,2.6,3515,3.2,4.3,1113,3,3,0,0,0,0,0
44,0,2,9,0,1.5,29.6,288.6,66,4.5,8761,4.2,2.7,1576,0,0,1,0,0,0,0
46,1,1,6,0,7.3,31.8,119.9,175,1.4,1711,7.7,4.5,1241,0,0,0,0,0,0,0
27,2,5,0,1,10.3,16.7,40.1,151,2.7,9683,1.7,0.6,807,1,1,2,1,1,1,1
56,0,9,5,0,11.1,6,170.3,161,5,5252,0.8,1.8,1014,0,0,0,0,0,0,0
22,1,1,0,1,2.2,41.4,30.9,57,0.5,6999,6.5,5,1515,0,0,2,1,1,1,1
47,0,9,3,0,9.2,36.8,168,105,1.7,642,4.1,4.4,256,4,4,0,0,0,0,0
58,2,2,7,0,11.1,42.3,162,24,5.4,2167,4.4,2,462,1,1,3,0,0,0,0
35,0,6,6,0,7.7,20.9,150.8,69,2.7,8074,5.6,4.5,199,2,2,0,0,0,0,0
17,0,5,0,1,4.6,2.1,15.5,138,2.4,6069,7.7,1.6,1130,4,4,2,1,1,1,1
50,0,7,7,0,10.9,8.5,114.5,122,5.4,5620,2.8,0.1,996,3,3,0,0,0,0,0
51,1,3,1,0,5.6,44.2,125,150,5.4,9278,5.1,1.1,1083,0,0,1,0,0,0,0
41,1,7,0,1,3.3,42.1,148.7,11,2.6,1797,3.9,4.8,1893,4,4,2,1,1,1,1
25,2,0,5,0,6.5,19.3,166,130,5.1,2562,7.3,4.5,1387,3,3,3,0,0,0,0
51,1,7,4,0,3.5,18,275.6,93,5.6,4614,3.3,2.7,250,0,0,1,0,0,0,0
32,1,4,4,0,8,10.4,251.5,13,5.8,8537,7.8,1.8,1956,2,2,0,0,0,0,0
24,2,8,8,0,6.9,42.2,175.3,182,4.8,1087,2.5,4.4,635,0,0,3,0,0,0,0
30,0,2,7,0,7.9,6.4,254.9,87,2,9735,0.9,3.4,1937,2,2,0,0,0,0,0
31,2,5,4,0,3.7,24.2,154.6,138,2.9,9295,4.5,0.4,1903,2,2,3,0,0,0,0
35,1,7,0,1,1,22.4,205.6,29,5.6,9326,1.7,2.2,1746,0,0,2,1,1,1,1
38,0,7,8,0,7.8,10.2,6.8,165,3.8,5364,4.3,2.9,318,4,4,0,0,0,0,0
17,0,8,7,0,5.1,29.6,252.3,55,3.6,5856,5.4,3.4,1007,4,4,1,0,0,0,0
47,2,2,6,0,11.9,4.1,207.4,189,1.6,9900,5.4,4.3,510,4,4,3,0,0,0,0
23,2,9,2,0,5.3,27.3,127.4,128,5.4,8959,0.7,4.2,1530,1,1,3,0,0,0,0
47,0,6,2,0,3.8,3.3,75,38,2.1,6256,3.1,0.7,826,3,3,1,0,0,0,0
25,0,1,9,0,3.2,32.3,165.3,101,3.9,2087,5.7,3,576,3,3,1,0,0,0,0
54,0,6,3,0,1.4,17.6,79.7,160,4.3,7265,0.9,2.1,694,3,3,1,0,0,0,0
50,1,3,2,0,2.6,44.3,297.4,150,5.5,8605,6,3.5,1472,1,1,1,0,0,0,0
44,1,5,1,0,7.2,30.4,172.1,180,0.5,974,1.8,3.8,162,2,2,0,0,0,0,0
37,0,1,8,0,3.8,7.7,152.7,153,2,7986,6.2,3.6,1865,2,2,1,0,0,0,0
26,0,0,1,0,9.6,4.5,8,110,1.4,1376,3.2,0.9,1640,3,3,0,0,0,0,0
53,2,9,4,0,6.9,27.5,284.9,59,4.2,3443,7.2,1.3,189,2,2,3,0,0,0,0
55,1,0,5,0,6.3,41.5,139.8,42,3.2,4878,4.8,2.7,1814,1,1,1,0,0,0,0
55,2,8,8,0,8.5,27,90.3,109,5.9,1043,7.5,0.4,1743,3,3,3,0,0,0,0
18,0,2,7,0,8.4,13.1,293.1,160,0.6,9602,7.1,5,449,0,0,0,0,0,0,0
47,1,3,5,0,11.9,39.2,125.3,177,0.6,4943,7.9,0.5,160,2,2,0,0,0,0,0
29,1,4,0,1,1.6,48.6,57.3,15,4,8625,0.8,0.4,709,4,4,2,1,1,1,1
51,0,8,1,0,3.5,39.4,144.6,196,2.5,3910,5.3,1.8,866,1,1,1,0,0,0,0
43,0,6,8,0,2.1,33.3,18.8,20,1.3,4413,7.2,2.3,481,2,2,1,0,0,0,0
16,2,8,9,0,8.1,22.5,231.8,187,1.3,1701,4.4,3.6,1428,1,1,3,0,0,0,0
